exchange,symbol,tf,signal_i,bar_ts,signal_ts,session_utc,vol_bucket,ctx_240_regime,direction,entry_model,target_model,management_model,entry_ts,entry,stop,target,risk_price,confirmation_model,gross_r,cost_r,net_r,mfe_r,mae_r,hit_1r,hit_target,hit_stop,exit_reason,bars_to_entry,bars_to_exit,invalid,global_ema_state,global_ema_fast,global_ema_slow,middle_ema_state,middle_ema_fast,middle_ema_slow,local_ema_state,local_ema_fast,local_ema_slow,trend_alignment,exit_ts,pnl_pct,risk_per_trade_pct,open_trades_before,setup_name
binance,LINKUSDT,15,125,2026-05-14 15:30:00+00:00,2026-05-14 15:45:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-14 15:45:00+00:00,10.551,10.176,11.301,0.375,latest_bull_regime,0.05866666666666731,0.022532266666666672,0.036134400000000635,0.5813333333333333,-0.04533333333333189,False,False,False,expiry,1,24,False,mixed,10.310250227894468,10.164748977170214,mixed,10.271065408855957,10.311277466401028,bullish,10.35435056651524,10.291472748026822,counter_global_or_structure,2026-05-14 21:45:00+00:00,7.226880000000127e-05,0.002,1,ny_long_neutral_reversal_ce
binance,HYPEUSDT,15,129,2026-05-14 16:30:00+00:00,2026-05-14 16:45:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-14 16:45:00+00:00,43.3,38.883,52.133999999999986,4.4169999999999945,latest_bull_regime,0.20964455512791558,0.007926284808693692,0.20171827031922188,0.3323522752999786,-0.06112746207833289,False,False,False,expiry,1,24,False,mixed,40.42650900178343,41.32921780022056,mixed,39.844951743547405,39.99231733700338,bullish,41.542863794638976,40.36550360179039,counter_global_or_structure,2026-05-14 22:45:00+00:00,0.00040343654063844375,0.002,2,ny_long_neutral_reversal_ce
binance,AAVEUSDT,15,131,2026-05-14 17:00:00+00:00,2026-05-14 17:15:00+00:00,ny,high,neutral,long,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-14 17:15:00+00:00,99.60499999999999,96.07,106.67499999999998,3.5349999999999966,latest_bull_regime,-0.2729844413012702,0.022432248939179656,-0.29541669024044986,0.4653465346534687,-0.37482319660537194,False,False,False,expiry,1,24,False,bullish,97.26843220176973,96.5259517079265,mixed,97.31106909695002,97.35256092120815,bullish,98.4336012502041,97.52564284168935,counter_global_or_structure,2026-05-14 23:15:00+00:00,-0.0005908333804808997,0.002,3,ny_long_neutral_reversal_ce
binance,DOGEUSDT,15,224,2026-05-15 16:15:00+00:00,2026-05-15 16:30:00+00:00,ny,high,neutral,long,next_open,fixed_2r,be_after_half_target,2026-05-15 16:30:00+00:00,0.11259,0.11068,0.11640999999999999,0.001909999999999995,none,0.4607329842931979,0.04734240837696348,0.41339057591623446,0.602094240837697,-0.2670157068062816,False,False,False,expiry,1,24,False,mixed,0.11286089028274938,0.11112267597827957,mixed,0.11404902186695368,0.1137269916775549,bearish,0.11261571168895354,0.11371562248948873,counter_global_or_structure,2026-05-15 22:30:00+00:00,0.000826781151832469,0.002,0,ny_long_neutral_reversal_ce
binance,BTCUSDT,15,225,2026-05-15 16:30:00+00:00,2026-05-15 16:45:00+00:00,ny,high,neutral,long,fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-15 16:45:00+00:00,79219.20000000001,78610.0,80437.60000000003,609.2000000000116,none,-0.21733420879843435,0.10394353250163953,-0.32127774130007386,0.5136244254760147,-0.5869993434011802,False,False,False,expiry,1,24,False,mixed,80393.28539718948,80305.70316842271,bearish,80261.77941163423,80395.3828111477,bearish,79524.32600427745,80074.71984657372,counter_global_or_structure,2026-05-15 22:45:00+00:00,-0.0006425554826001477,0.002,1,ny_long_neutral_reversal_ce
binance,NEARUSDT,15,225,2026-05-15 16:30:00+00:00,2026-05-15 16:45:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-15 16:45:00+00:00,1.558,1.508,1.6580000000000001,0.050000000000000044,choch_up,-0.34000000000000224,0.024791999999999977,-0.3647920000000022,0.3399999999999978,-0.5800000000000022,False,False,False,expiry,1,24,False,mixed,1.5683213276217463,1.5314961407630043,bearish,1.5542373666661622,1.5678704135145107,mixed,1.5362883262181117,1.5477563608267753,counter_global_or_structure,2026-05-15 22:45:00+00:00,-0.0007295840000000045,0.002,2,ny_long_neutral_reversal_ce
binance,HYPEUSDT,15,229,2026-05-15 17:30:00+00:00,2026-05-15 17:45:00+00:00,ny,high,neutral,long,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-15 17:45:00+00:00,44.346000000000004,42.62,47.798000000000016,1.7260000000000062,latest_bull_regime,-0.038818076477404366,0.020538818076477332,-0.0593568945538817,0.3568945538818062,-0.3099652375434541,False,False,False,expiry,1,24,False,bullish,42.55701275811751,42.111158659241156,mixed,44.33044913986841,42.916128499759985,mixed,44.222661689626555,44.54101670914856,counter_global_or_structure,2026-05-15 23:45:00+00:00,-0.0001187137891077634,0.002,3,ny_long_neutral_reversal_ce
binance,BNBUSDT,15,318,2026-05-16 15:45:00+00:00,2026-05-16 16:00:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-16 16:00:00+00:00,655.48,651.01,664.4200000000001,4.470000000000027,latest_bull_regime,0.4921700223713464,0.11750872483221404,0.37466129753913235,0.7516778523489918,-0.06487695749439862,False,False,False,expiry,1,24,False,mixed,668.5168568236242,661.1040891797211,bearish,662.0148245368517,668.620585876806,mixed,654.6932019546356,658.8873688813222,counter_global_or_structure,2026-05-16 22:00:00+00:00,0.0007493225950782647,0.002,0,ny_long_neutral_reversal_ce
binance,HYPEUSDT,15,329,2026-05-16 18:30:00+00:00,2026-05-16 18:45:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-16 18:45:00+00:00,41.132,40.565,42.266,0.5670000000000002,latest_bull_regime,1.3738977072310463,0.05858412698412697,1.3153135802469194,1.9611992945326306,0.0,True,False,False,expiry,1,24,False,mixed,42.47606931407809,42.19045481490699,bearish,41.925589250617264,42.46507242070324,mixed,40.97934240452693,41.44416081393637,counter_global_or_structure,2026-05-17 00:45:00+00:00,0.0026306271604938387,0.002,1,ny_long_neutral_reversal_ce
binance,AAVEUSDT,15,406,2026-05-17 13:45:00+00:00,2026-05-17 14:00:00+00:00,ny,normal,neutral,long,fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-17 14:00:00+00:00,90.92500000000001,90.55,91.67500000000004,0.3750000000000142,none,-1.0,0.19357333333332605,-1.193573333333326,0.3066666666666414,-2.6266666666666034,False,False,True,stop,1,2,False,bearish,92.85468550268918,94.65416025002092,mixed,90.59418267400498,91.78367084203379,bullish,90.92484216907489,90.65778105137588,counter_global_or_structure,2026-05-17 14:30:00+00:00,-0.002387146666666652,0.002,0,ny_long_neutral_reversal_ce
binance,BNBUSDT,15,423,2026-05-17 18:00:00+00:00,2026-05-17 18:15:00+00:00,ny,normal,neutral,long,fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-17 18:15:00+00:00,651.685,650.4,654.2549999999999,1.2849999999999682,none,2.0,0.3046887159533149,1.695311284046685,4.828793774319218,-9.093385214007965,True,True,False,target,1,4,False,mixed,662.5299330102796,659.8817632324622,bearish,654.6785493740158,659.9553033517162,bearish,652.8127873717102,653.8453613000416,counter_global_or_structure,2026-05-17 19:15:00+00:00,0.0033906225680933703,0.002,0,ny_long_neutral_reversal_ce
binance,AAVEUSDT,15,427,2026-05-17 19:00:00+00:00,2026-05-17 19:15:00+00:00,ny,normal,neutral,long,next_open,fixed_2r,be_after_half_target,2026-05-17 19:15:00+00:00,90.48,89.94,91.56000000000002,0.5400000000000063,none,-1.0,0.13364444444444293,-1.133644444444443,0.5925925925925731,-7.333333333333263,False,False,True,stop,1,13,False,bearish,92.6397140933538,94.5054402410916,bearish,90.5388720802758,91.56220144513787,mixed,90.45451848433714,90.5236488286448,counter_global_or_structure,2026-05-17 22:30:00+00:00,-0.002267288888888886,0.002,0,ny_long_neutral_reversal_ce
binance,BNBUSDT,15,427,2026-05-17 19:00:00+00:00,2026-05-17 19:15:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-17 19:15:00+00:00,654.49,650.4,662.6700000000001,4.090000000000032,choch_up,-1.0,0.12761760391197946,-1.1276176039119794,0.8312958435207704,-3.5427872860635445,False,False,True,stop,1,18,False,mixed,662.5299330102796,659.8817632324622,bearish,654.5804994309234,659.7283282320121,mixed,652.9177483585207,653.7420713287684,counter_global_or_structure,2026-05-17 23:45:00+00:00,-0.002255235207823959,0.002,1,ny_long_neutral_reversal_ce
binance,XRPUSDT,15,427,2026-05-17 19:00:00+00:00,2026-05-17 19:15:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-17 19:15:00+00:00,1.4149,1.4057,1.4333000000000002,0.009200000000000097,choch_up,0.0,0.12303478260869435,-0.12303478260869435,1.1630434782608499,-5.967391304347758,True,False,False,breakeven,1,12,False,bearish,1.4294137622346892,1.4321523720157494,bearish,1.4152878958688853,1.4232033383373002,mixed,1.4127910710275307,1.4146284482684335,counter_global_or_structure,2026-05-17 22:15:00+00:00,-0.0002460695652173887,0.002,2,ny_long_neutral_reversal_ce
binance,NEARUSDT,15,510,2026-05-18 15:45:00+00:00,2026-05-18 16:00:00+00:00,ny,high,neutral,long,next_open,fixed_2r,be_after_half_target,2026-05-18 16:00:00+00:00,1.515,1.477,1.5909999999999995,0.03799999999999981,none,2.0,0.024321052631579066,1.9756789473684209,2.6842105263158054,-0.1578947368421062,True,True,False,target,1,21,False,bearish,1.5233361191006671,1.5234660163721316,mixed,1.5084586443885908,1.5161319595622542,mixed,1.5054396878726415,1.5055380049027023,counter_global_or_structure,2026-05-18 21:15:00+00:00,0.003951357894736842,0.002,0,ny_long_neutral_reversal_ce
binance,HYPEUSDT,15,510,2026-05-18 15:45:00+00:00,2026-05-18 16:00:00+00:00,ny,high,neutral,long,next_open,fixed_2r,be_after_half_target,2026-05-18 16:00:00+00:00,44.746,44.18,45.87800000000001,0.5660000000000025,none,2.0,0.0478339222614839,1.9521660777385161,5.657243816254389,-0.10600706713781273,True,True,False,target,1,13,False,bullish,43.82311142249758,42.9043772898933,mixed,45.20110686701532,44.286178956781534,bearish,45.24625342401439,45.33319385475109,counter_global_or_structure,2026-05-18 19:15:00+00:00,0.0039043321554770322,0.002,1,ny_long_neutral_reversal_ce
binance,HYPEUSDT,15,524,2026-05-18 19:15:00+00:00,2026-05-18 19:30:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-18 19:30:00+00:00,45.256,44.18,47.408,1.0760000000000005,latest_bull_regime,2.0,0.025635687732342,1.974364312267658,3.091078066914497,-0.006505576208176481,True,True,False,target,1,7,False,bullish,43.82311142249758,42.9043772898933,mixed,45.195142649898806,44.378656587387525,mixed,45.214382123901544,45.27517653130112,counter_global_or_structure,2026-05-18 21:15:00+00:00,0.003948728624535316,0.002,1,ny_long_neutral_reversal_ce
binance,AAVEUSDT,15,610,2026-05-19 16:45:00+00:00,2026-05-19 17:00:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-19 17:00:00+00:00,88.87,87.36,91.89000000000001,1.5100000000000051,latest_bull_regime,-1.0,0.046683443708609114,-1.0466834437086092,0.14569536423840934,-1.1192052980132396,False,False,True,stop,1,22,False,bearish,90.01566753963839,92.50125070101473,mixed,88.69695394218004,89.2902338839752,mixed,88.33631708497953,88.54755136891669,counter_global_or_structure,2026-05-19 22:30:00+00:00,-0.0020933668874172184,0.002,0,ny_long_neutral_reversal_ce
binance,SOLUSDT,15,610,2026-05-19 16:45:00+00:00,2026-05-19 17:00:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-19 17:00:00+00:00,84.79,83.62,87.13000000000001,1.1700000000000017,choch_up,-0.6324786324786393,0.057723076923076835,-0.6902017094017162,0.17948717948717388,-0.7350427350427334,False,False,False,expiry,1,24,False,bearish,86.09670712967218,88.255336160947,mixed,84.78359532217436,85.37917542558621,mixed,84.46349717095342,84.65963009297072,counter_global_or_structure,2026-05-19 23:00:00+00:00,-0.0013804034188034324,0.002,1,ny_long_neutral_reversal_ce
binance,SUIUSDT,15,696,2026-05-20 14:15:00+00:00,2026-05-20 14:30:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-20 14:30:00+00:00,1.0638,1.0371,1.1172000000000004,0.026700000000000168,choch_up,0.2996254681647924,0.0319940074906365,0.2676314606741559,0.7191011235954967,-0.07116104868913861,False,False,False,expiry,1,24,False,bearish,1.063814218974803,1.0885129427275635,bearish,1.0532616242426764,1.0565604279927565,bullish,1.0541831461980098,1.053249126810554,counter_global_or_structure,2026-05-20 20:30:00+00:00,0.0005352629213483118,0.002,0,ny_long_neutral_reversal_ce
binance,AAVEUSDT,15,697,2026-05-20 14:30:00+00:00,2026-05-20 14:45:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-20 14:45:00+00:00,88.08,86.86,90.52,1.2199999999999989,latest_bull_regime,0.5163934426229476,0.05796393442622956,0.45842950819671807,0.901639344262303,-0.05737704918032233,False,False,False,expiry,1,24,False,bearish,89.0397188093451,91.66162180451606,bearish,87.71314044734295,88.37825375492571,mixed,87.61817993076055,87.64655778354422,counter_global_or_structure,2026-05-20 20:45:00+00:00,0.0009168590163934362,0.002,1,ny_long_neutral_reversal_ce
binance,BNBUSDT,15,709,2026-05-20 17:30:00+00:00,2026-05-20 17:45:00+00:00,ny,normal,neutral,long,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-20 17:45:00+00:00,649.8599999999999,641.62,666.3399999999997,8.239999999999895,latest_bull_regime,-0.06432038834949827,0.06306747572815614,-0.1273878640776544,0.2888349514563276,-0.2985436893203828,False,False,False,expiry,1,24,False,mixed,646.7834977375285,652.0059305238341,mixed,644.2776225523277,644.457534182014,bullish,647.641829232125,645.3254235305083,counter_global_or_structure,2026-05-20 23:45:00+00:00,-0.0002547757281553088,0.002,2,ny_long_neutral_reversal_ce
binance,XRPUSDT,15,788,2026-05-21 13:15:00+00:00,2026-05-21 13:30:00+00:00,ny,normal,neutral,long,fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-21 13:30:00+00:00,1.3654,1.3608,1.3745999999999998,0.0045999999999999375,none,-1.0,0.23706086956522063,-1.2370608695652205,4.4347826086957065,-3.2826086956521947,False,False,True,stop,1,1,False,bearish,1.3790950146331975,1.4000340409803262,bearish,1.3711123822001934,1.3737002009787913,bearish,1.3683563873059112,1.371330270154265,counter_global_or_structure,2026-05-21 13:45:00+00:00,-0.002474121739130441,0.002,0,ny_long_neutral_reversal_ce
binance,AAVEUSDT,15,796,2026-05-21 15:15:00+00:00,2026-05-21 15:30:00+00:00,ny,high,neutral,long,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-21 15:30:00+00:00,88.53999999999999,87.62,90.37999999999997,0.9199999999999875,choch_up,0.0,0.07699130434782712,-0.07699130434782712,1.2608695652174202,-0.6195652173913053,True,False,False,breakeven,1,14,False,bearish,88.91582678741803,91.09261814918915,bearish,88.58801155904433,88.58913198745182,mixed,88.42381796247868,88.59961314981057,counter_global_or_structure,2026-05-21 19:00:00+00:00,-0.00015398260869565426,0.002,0,ny_long_neutral_reversal_ce
binance,BNBUSDT,15,796,2026-05-21 15:15:00+00:00,2026-05-21 15:30:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-21 15:30:00+00:00,652.94,646.64,665.5400000000002,6.300000000000068,choch_up,0.9888888888888631,0.08330857142857054,0.9055803174602925,1.1206349206348998,-0.3634920634920718,True,False,False,expiry,1,24,False,bearish,648.524203039738,651.907672136061,mixed,650.4805335205496,648.3657127295397,mixed,650.5277942177661,651.1053105085897,counter_global_or_structure,2026-05-21 21:30:00+00:00,0.001811160634920585,0.002,1,ny_long_neutral_reversal_ce
binance,BTCUSDT,15,796,2026-05-21 15:15:00+00:00,2026-05-21 15:30:00+00:00,ny,normal,neutral,long,fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-21 15:30:00+00:00,77044.15,76696.7,77739.04999999999,347.4499999999971,none,2.0,0.13344501367103292,1.866554986328967,2.934666858540847,-0.2134120017268522,True,True,False,target,1,8,False,bearish,77464.2565516313,78245.6286943069,mixed,77438.54591138971,77373.86535047012,mixed,77199.22200689747,77408.94524146117,counter_global_or_structure,2026-05-21 17:30:00+00:00,0.003733109972657934,0.002,2,ny_long_neutral_reversal_ce
binance,ETHUSDT,15,796,2026-05-21 15:15:00+00:00,2026-05-21 15:30:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-21 15:30:00+00:00,2134.89,2103.51,2197.649999999999,31.379999999999654,bos_up,0.10420650095602352,0.054468451242830423,0.049738049713193094,0.5701083492670658,-0.4735500318674263,False,False,False,expiry,1,24,False,bearish,2136.9656596315094,2184.266317853901,bearish,2127.1627407048795,2129.572793265089,mixed,2121.811648861416,2126.1151221562404,counter_global_or_structure,2026-05-21 21:30:00+00:00,9.947609942638619e-05,0.002,3,ny_long_neutral_reversal_ce
binance,XRPUSDT,15,796,2026-05-21 15:15:00+00:00,2026-05-21 15:30:00+00:00,ny,high,neutral,long,fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-21 15:30:00+00:00,1.35875,1.3503,1.3756499999999996,0.008449999999999847,none,2.0,0.09687928994083016,1.9031207100591698,3.2011834319527233,-0.3136094674556056,True,True,False,target,1,8,False,bearish,1.3790950146331975,1.4000340409803262,bearish,1.3689383323968538,1.3726448297366567,mixed,1.363254531827823,1.368110160279287,counter_global_or_structure,2026-05-21 17:30:00+00:00,0.0038062414201183396,0.002,4,ny_long_neutral_reversal_ce
binance,XRPUSDT,15,804,2026-05-21 17:15:00+00:00,2026-05-21 17:30:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-21 17:30:00+00:00,1.38,1.3503,1.4393999999999996,0.029699999999999838,latest_bull_regime,-0.3232323232323193,0.037042424242424446,-0.36027474747474375,0.19528619528619728,-0.4848484848484864,False,False,False,expiry,1,24,False,bearish,1.377422740575634,1.3986292538024574,bearish,1.3675085391709534,1.3718068633648248,mixed,1.3641739489943605,1.367146700509446,counter_global_or_structure,2026-05-21 23:30:00+00:00,-0.0007205494949494876,0.002,3,ny_long_neutral_reversal_ce
binance,BTCUSDT,15,804,2026-05-21 17:15:00+00:00,2026-05-21 17:30:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-21 17:30:00+00:00,77939.2,76696.7,80424.2,1242.5,latest_bull_regime,-0.2590744466800758,0.05007855130784708,-0.30915299798792284,0.10028169014084976,-0.5874446680080436,False,False,False,expiry,1,24,False,bearish,77442.44231966481,78209.15266951022,mixed,77396.12637304934,77361.31574042438,mixed,77276.04618076423,77385.82117108272,counter_global_or_structure,2026-05-21 23:30:00+00:00,-0.0006183059959758457,0.002,4,ny_long_neutral_reversal_ce
binance,BNBUSDT,15,980,2026-05-23 13:15:00+00:00,2026-05-23 13:30:00+00:00,ny,low,neutral,long,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-23 13:30:00+00:00,641.6700000000001,635.0,655.0100000000002,6.670000000000073,latest_bull_regime,1.739130434782576,0.07765757121439196,1.6614728635681841,1.7706146926536457,-0.053973013493271875,True,False,False,expiry,1,24,False,bearish,650.5437742762047,652.1852286686628,bearish,647.4977707147941,650.8939082781991,mixed,641.6774732258007,645.3407271487998,counter_global_or_structure,2026-05-23 19:30:00+00:00,0.0033229457271363684,0.002,0,ny_long_neutral_reversal_ce
binance,BTCUSDT,15,980,2026-05-23 13:15:00+00:00,2026-05-23 13:30:00+00:00,ny,low,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-23 13:30:00+00:00,74960.1,74203.6,76473.1,756.5,latest_bull_regime,1.2822207534699273,0.07978331791143424,1.202437435558493,1.374884335756763,-0.1566424322538004,True,False,False,expiry,1,24,False,bearish,76572.1753228382,77582.07226800101,bearish,75461.02645672334,76297.8116718074,mixed,74828.8114661927,75173.94650406635,counter_global_or_structure,2026-05-23 19:30:00+00:00,0.0024048748711169863,0.002,1,ny_long_neutral_reversal_ce
binance,ETHUSDT,15,980,2026-05-23 13:15:00+00:00,2026-05-23 13:30:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-23 13:30:00+00:00,2042.0,2007.0,2112.0,35.0,latest_bull_regime,1.04028571428571,0.0470904,0.9931953142857101,1.1714285714285715,-0.14057142857143065,True,False,False,expiry,1,24,False,bearish,2101.759449728236,2152.0568434717184,bearish,2060.6658406857687,2091.1299561667984,mixed,2035.1919338270147,2049.7480564476577,counter_global_or_structure,2026-05-23 19:30:00+00:00,0.0019863906285714204,0.002,2,ny_long_neutral_reversal_ce
binance,XRPUSDT,15,980,2026-05-23 13:15:00+00:00,2026-05-23 13:30:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-23 13:30:00+00:00,1.3351,1.2951,1.4151,0.040000000000000036,choch_up,0.2524999999999997,0.02680299999999998,0.22569699999999976,0.37250000000000305,-0.10749999999999917,False,False,False,expiry,1,24,False,bearish,1.355634442049873,1.3817873040657265,bearish,1.3330914124022157,1.3485691536430355,mixed,1.324643471782851,1.3288610428243026,counter_global_or_structure,2026-05-23 19:30:00+00:00,0.00045139399999999955,0.002,3,ny_long_neutral_reversal_ce
binance,ETHUSDT,15,1005,2026-05-23 19:30:00+00:00,2026-05-23 19:45:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-23 19:45:00+00:00,2076.1,2037.08,2154.14,39.01999999999998,latest_bull_regime,1.1096873398257356,0.043008713480266546,1.066678626345469,1.8903126601742761,-0.06611993849307864,True,False,False,expiry,1,24,False,bearish,2097.91131793476,2148.748741919157,mixed,2060.9726682207206,2085.1501254156165,bullish,2064.6375720557903,2058.349011185918,counter_global_or_structure,2026-05-24 01:45:00+00:00,0.0021333572526909383,0.002,0,ny_long_neutral_reversal_ce
binance,BTCUSDT,15,1005,2026-05-23 19:30:00+00:00,2026-05-23 19:45:00+00:00,ny,normal,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-23 19:45:00+00:00,75897.1,74841.6,78008.1,1055.5,latest_bull_regime,0.8534343912837408,0.05786641402179062,0.7955679772619502,1.44945523448602,-0.03259118900995617,True,False,False,expiry,1,24,False,bearish,76473.51392985291,77507.24468700097,mixed,75476.92912641638,76138.06526234244,bullish,75566.3463492567,75406.77701870691,counter_global_or_structure,2026-05-24 01:45:00+00:00,0.0015911359545239003,0.002,1,ny_long_neutral_reversal_ce
binance,BNBUSDT,15,1088,2026-05-24 16:15:00+00:00,2026-05-24 16:30:00+00:00,ny,normal,neutral,long,fvg_ce_retest,fixed_2r,be_after_half_target,2026-05-24 16:30:00+00:00,656.4649999999999,652.48,664.4349999999997,3.9849999999999,none,-1.0,0.13138720200753154,-1.1313872020075315,0.3902132998745553,-1.6223337515684015,False,False,True,stop,1,21,False,bullish,653.2893699327648,653.0107998258344,mixed,656.7523825493311,654.4497954622386,mixed,657.722144280663,657.5901079979152,counter_global_or_structure,2026-05-24 21:45:00+00:00,-0.002262774404015063,0.002,0,ny_long_neutral_reversal_ce
binance,BTCUSDT,15,1294,2026-05-26 19:45:00+00:00,2026-05-26 20:00:00+00:00,ny,normal,neutral,long,next_open,fixed_2r,be_after_half_target,2026-05-26 20:00:00+00:00,76028.4,75711.0,76663.19999999998,317.3999999999942,none,-1.0,0.1912279773156935,-1.1912279773156935,0.4076874606175523,-1.2199117832388287,False,False,True,stop,1,9,False,bearish,76790.97927901683,77189.867983164,bearish,76675.41962314754,76824.87438362715,bearish,76230.14991390058,76568.8927072853,counter_global_or_structure,2026-05-26 22:15:00+00:00,-0.0023824559546313873,0.002,0,ny_long_neutral_reversal_ce
binance,1000PEPEUSDT,15,25,2026-05-26 19:45:00+00:00,2026-05-26 20:00:00+00:00,ny,high,neutral,long,next_open,fixed_2r,be_after_half_target,2026-05-26 20:00:00+00:00,0.0035235,0.0034856,0.0035993,3.79e-05,none,-0.12401055408971706,0.0743250659630607,-0.19833562005277777,0.5224274406332438,-0.8258575197889225,False,False,False,expiry,1,24,False,bearish,0.003567490909090909,0.003570167857142857,bearish,0.0035820848846864427,0.0036000947128890562,bearish,0.0035381412771192233,0.0035644793582223742,counter_global_or_structure,2026-05-27 02:00:00+00:00,-0.0003966712401055556,0.002,1,ny_long_neutral_reversal_ce
binance,AAVEUSDT,15,1294,2026-05-26 19:45:00+00:00,2026-05-26 20:00:00+00:00,ny,high,neutral,long,next_open,fixed_2r,be_after_half_target,2026-05-26 20:00:00+00:00,86.44,85.36,88.6,1.0799999999999983,none,-0.40740740740740594,0.06386666666666678,-0.47127407407407274,0.212962962962967,-0.9166666666666634,False,False,False,expiry,1,24,False,bearish,86.50942936817,87.88531641829582,mixed,86.59111558189313,86.47615887566866,mixed,86.38978482973741,86.58811990738802,counter_global_or_structure,2026-05-27 02:00:00+00:00,-0.0009425481481481455,0.002,2,ny_long_neutral_reversal_ce
binance,1000PEPEUSDT,15,102,2026-05-27 15:00:00+00:00,2026-05-27 15:15:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-27 15:15:00+00:00,0.0035564,0.0034842,0.0037008,7.220000000000013e-05,choch_up,-0.2908587257617689,0.039289750692520706,-0.33014847645428963,0.6149584487534614,-0.9501385041551206,False,False,False,expiry,1,24,False,bearish,0.0035524547224171222,0.0035633396313838267,bearish,0.003533423648091169,0.003561412095875634,mixed,0.0035247071460588627,0.003526136918558777,counter_global_or_structure,2026-05-27 21:15:00+00:00,-0.0006602969529085793,0.002,0,ny_long_neutral_reversal_ce
binance,AAVEUSDT,15,1371,2026-05-27 15:00:00+00:00,2026-05-27 15:15:00+00:00,ny,high,neutral,long,structure_confirmed_next_open,fixed_2r,be_after_half_target,2026-05-27 15:15:00+00:00,86.2,84.33,89.94000000000001,1.8700000000000045,latest_bull_regime,-1.0,0.03647700534759349,-1.0364770053475936,0.42245989304812304,-1.085561497326201,False,False,True,stop,1,11,False,bearish,86.14511738827265,87.54510350937036,mixed,85.56162009102619,85.9533828227465,mixed,85.30427493430992,85.40500639837873,counter_global_or_structure,2026-05-27 18:00:00+00:00,-0.002072954010695187,0.002,1,ny_long_neutral_reversal_ce
binance,BNBUSDT,15,1371,2026-05-27 15:00:00+00:00,2026-05-27 15:15:00+00:00,ny,normal,neutral,long,next_open,fixed_2r,be_after_half_target,2026-05-27 15:15:00+00:00,654.76,650.5,663.28,4.259999999999991,none,0.0,0.12295962441314581,-0.12295962441314581,1.333333333333351,-0.9741784037558653,True,False,False,breakeven,1,8,False,mixed,657.3126821894175,655.7341094517972,bearish,655.6675060707558,657.3933631096619,mixed,654.0987115731419,654.8307289433922,counter_global_or_structure,2026-05-27 17:15:00+00:00,-0.00024591924882629164,0.002,2,ny_long_neutral_reversal_ce
