ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,mfe_r,mae_r,exit_reason,review_bucket,entry_model,target_model,management_model,bars_to_entry,confirmation_model,notes_hint
2026-05-24 11:30:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,2124.14,2112.8,2146.8199999999993,11.33999999999969,-1.1494511463844839,False,0.19135802469136967,-4.280423280423394,stop,current_london_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Current-filter loser: inspect direction, consolidation, candle confirmation, and whether entry came after exhaustion."
2026-06-15 11:15:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,1739.98,1711.27,1797.4,28.710000000000036,1.9632367816091953,True,3.789620341344473,-0.0003483106931379621,target,current_london_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Current-filter winner: identify causal price action that should generalize.
2026-07-02 09:45:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,1642.44,1613.99,1699.3400000000001,28.450000000000045,1.964961546572935,True,2.9019332161687106,-0.1725834797891063,target,current_london_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Current-filter winner: identify causal price action that should generalize.
2026-07-02 10:00:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,1642.63,1613.99,1699.9100000000003,28.6400000000001,1.9651873603351957,True,2.8760474860335057,-0.06878491620111803,target,current_london_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Current-filter winner: identify causal price action that should generalize.
2026-05-31 08:30:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,2025.045,2021.53,2032.0750000000003,3.5150000000001,-1.4604921763869,False,0.9544807965860378,-5.836415362731015,stop,hindsight_near_miss_loser,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,1,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-05-31 08:30:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,2025.045,2021.53,2032.0750000000003,3.5150000000001,-1.4604921763869,False,0.9544807965860378,-5.836415362731015,stop,hindsight_near_miss_loser,fvg_ce_retest,fixed_2r,be_after_half_target,1,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-14 08:45:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,1676.0,1672.67,1682.6599999999999,3.3299999999999272,-1.4022426426426515,False,0.7207207207207638,-6.798798798798978,stop,hindsight_near_miss_loser,structure_confirmed_fvg_edge_retest,fixed_2r,be_after_half_target,1,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-07-02 09:45:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,1642.44,1613.99,1699.3400000000001,28.450000000000045,1.964961546572935,True,2.9019332161687106,-0.1725834797891063,target,hindsight_near_miss_winner,next_open,fixed_2r,be_after_half_target,1,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-07-02 10:00:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,1642.63,1613.99,1699.9100000000003,28.6400000000001,1.9651873603351957,True,2.8760474860335057,-0.06878491620111803,target,hindsight_near_miss_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-07-02 10:00:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,1642.63,1613.99,1699.9100000000003,28.6400000000001,1.9651873603351957,True,2.8760474860335057,-0.06878491620111803,target,hindsight_near_miss_winner,next_open,fixed_2r,be_after_half_target,1,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-05-21 08:15:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,9.749,9.62,10.007000000000003,0.12900000000000134,-1.0600589147286816,False,0.07751937984495878,-1.8372093023255631,stop,current_london_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Current-filter loser: inspect direction, consolidation, candle confirmation, and whether entry came after exhaustion."
2026-05-21 08:30:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,9.732,9.62,9.956,0.1120000000000001,-1.0691142857142857,False,0.0,-1.9642857142857024,stop,current_london_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Current-filter loser: inspect direction, consolidation, candle confirmation, and whether entry came after exhaustion."
2026-05-22 12:30:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,9.903,9.746,10.217,0.15700000000000003,-1.0500611464968153,False,0.8152866242038223,-1.1974522292993668,stop,current_london_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Current-filter loser: inspect direction, consolidation, candle confirmation, and whether entry came after exhaustion."
2026-07-02 08:30:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,7.472,7.391,7.634000000000001,0.0810000000000004,1.9442518518518521,True,5.802469135802437,-0.06172839506173774,target,current_london_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Current-filter winner: identify causal price action that should generalize.
2026-07-02 09:00:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,7.5,7.4,7.699999999999999,0.09999999999999964,1.9546,True,4.420000000000018,-0.19000000000000195,target,current_london_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Current-filter winner: identify causal price action that should generalize.
2026-07-02 10:00:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,7.585,7.423,7.909,0.16199999999999992,1.9715074074074075,True,2.203703703703706,-0.05555555555555769,target,current_london_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Current-filter winner: identify causal price action that should generalize.
2026-06-27 10:15:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,7.355,7.34,7.385000000000002,0.015000000000000568,-1.391866666666652,False,7.866666666666331,-1.8666666666666272,stop,hindsight_near_miss_loser,structure_confirmed_fvg_edge_retest,fixed_2r,be_after_half_target,2,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-27 10:15:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,7.355,7.34,7.385000000000002,0.015000000000000568,-1.391866666666652,False,7.866666666666331,-1.8666666666666272,stop,hindsight_near_miss_loser,fvg_edge_retest,fixed_2r,be_after_half_target,2,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-27 10:15:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,7.356,7.34,7.388,0.016000000000000014,-1.3673999999999997,False,7.312499999999993,-1.8124999999999931,stop,hindsight_near_miss_loser,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,2,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-05-14 13:00:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,10.325,10.176,10.622999999999998,0.14899999999999913,1.9580228187919462,True,2.9798657718121033,-0.6979865771812068,target,hindsight_near_miss_winner,next_open,fixed_2r,be_after_half_target,1,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-07-02 10:00:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,7.585,7.423,7.909,0.16199999999999992,1.9715074074074075,True,2.203703703703706,-0.05555555555555769,target,hindsight_near_miss_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-07-02 10:00:00+00:00,LINKUSDT,binance,15,crypto_london_frequency_audit,london,long,7.585,7.423,7.909,0.16199999999999992,1.9715074074074075,True,2.203703703703706,-0.05555555555555769,target,hindsight_near_miss_winner,next_open,fixed_2r,be_after_half_target,1,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-09 11:15:00+00:00,NEARUSDT,binance,15,crypto_london_frequency_audit,london,long,2.159,2.085,2.3069999999999995,0.07399999999999984,-1.0229405405405405,False,0.4189189189189217,-1.716216216216217,stop,current_london_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Current-filter loser: inspect direction, consolidation, candle confirmation, and whether entry came after exhaustion."
