ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,mfe_r,mae_r,exit_reason,review_bucket,entry_model,target_model,management_model,bars_to_entry,confirmation_model,notes_hint
2026-06-24 13:00:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.387,6.347,6.466999999999998,0.03999999999999915,-1.1273400000000027,False,0.9500000000000266,-9.950000000000204,stop,no_confirm_loser,fvg_edge_retest,fixed_2r,be_after_half_target,5,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-07-10 09:00:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.7645,6.731,6.8315,0.033500000000000085,-1.1611402985074624,False,0.6417910447761067,-3.4776119402985066,stop,no_confirm_loser,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,3,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-07-10 09:00:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.7645,6.731,6.8315,0.033500000000000085,-1.1611402985074624,False,0.6417910447761067,-3.4776119402985066,stop,no_confirm_loser,fvg_ce_retest,fixed_2r,be_after_half_target,3,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-22 08:00:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.2675,6.192,6.4185,0.0754999999999999,1.9497920529801325,True,2.65562913907285,-0.6821192052980125,target,no_confirm_winner,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,3,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-22 08:00:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.2675,6.192,6.4185,0.0754999999999999,1.9497920529801325,True,2.65562913907285,-0.6821192052980125,target,no_confirm_winner,fvg_ce_retest,fixed_2r,be_after_half_target,3,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-27 12:30:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.5169999999999995,6.444,6.6629999999999985,0.07299999999999951,1.9460356164383559,True,2.0958904109589245,-0.136986301369861,target,no_confirm_winner,fvg_ce_retest,fixed_2r,be_after_half_target,2,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-27 12:30:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.5169999999999995,6.444,6.6629999999999985,0.07299999999999951,1.9460356164383559,True,2.0958904109589245,-0.136986301369861,target,no_confirm_winner,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,2,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-16 08:30:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.974,6.737,7.448,0.2370000000000001,-0.9809637130801697,False,0.3080168776371286,-0.9620253164556948,expiry,setup_confirm_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-16 08:30:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.974,6.737,7.448,0.2370000000000001,-0.9809637130801697,False,0.3080168776371286,-0.9620253164556948,expiry,setup_confirm_loser,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-16 08:45:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.987,6.737,7.487,0.25,-1.0219584,False,0.23999999999999844,-1.120000000000001,stop,setup_confirm_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
